"seqnames","start","end","width","strand","name","score","sgGroup","giID","names","cluster","hierarchical_order","ProximalPeaks","GR_overlap_names","name.1","score.1","SYMBOL","distanceToTSS"
"chr11",119579180,119583180,4001,"+","chr11:119580015-119582346",0,"ZBTB1Peaks.bed","giID354","chr11:119580015-119582346","1",475,0,"no_overlap",NA,NA,"THY1",-286342
"chr11",119579180,119583180,4001,"+","chr11:119580015-119582346",0,"ZBTB1Peaks.bed","giID354","chr11:119580015-119582346","1",475,0,"no_overlap",NA,NA,"PVRL1",18614
"chr11",120214293,120218293,4001,"+","chr11:120214300-120218286",0,"ZBTB1Peaks.bed","giID337","chr11:120214300-120218286","1",43,0,"no_overlap",NA,NA,"GRIK4",-166175
"chr11",120214293,120218293,4001,"+","chr11:120214300-120218286",0,"ZBTB1Peaks.bed","giID337","chr11:120214300-120218286","1",43,0,"no_overlap",NA,NA,"ARHGEF12",8506
"chr11",121161184,121165184,4001,"+","chr11:121162077-121164292",0,"ZBTB1Peaks.bed","giID333","chr11:121162077-121164292","1",318,0,"no_overlap",NA,NA,"SC5D",22
"chr12",6037761,6041761,4001,"+","chr12:6036980-6042542",0,"ZBTB1Peaks.bed","giID50","chr12:6036980-6042542","1",436,0,"no_overlap",NA,NA,"ANO2",15637
"chr12",6037761,6041761,4001,"+","chr12:6036980-6042542",0,"ZBTB1Peaks.bed","giID50","chr12:6036980-6042542","1",436,0,"no_overlap",NA,NA,"NTF3",498482
"chr12",7021999,7025999,4001,"+","chr12:7023090-7024908",0,"ZBTB1Peaks.bed","giID69","chr12:7023090-7024908","1",510,0,"no_overlap",NA,NA,"ENO2",-372
"chr12",10873405,10877405,4001,"+","chr12:10874117-10876693",0,"ZBTB1Peaks.bed","giID66","chr12:10874117-10876693","1",466,1,"ProximalPeaks","chr12:10874169-10875596",0,"YBX3",506
"chr12",12501106,12505106,4001,"+","chr12:12501876-12504336",0,"ZBTB1Peaks.bed","giID52","chr12:12501876-12504336","1",125,0,"no_overlap",NA,NA,"MANSC1",369
"chr12",12741005,12745005,4001,"+","chr12:12741744-12744266",0,"ZBTB1Peaks.bed","giID56","chr12:12741744-12744266","1",248,0,"no_overlap",NA,NA,"DUSP16",-27688
"chr12",12741005,12745005,4001,"+","chr12:12741744-12744266",0,"ZBTB1Peaks.bed","giID56","chr12:12741744-12744266","1",248,0,"no_overlap",NA,NA,"CREBL2",-21821
"chr12",12871300,12875300,4001,"+","chr12:12866646-12879955",0,"ZBTB1Peaks.bed","giID67","chr12:12866646-12879955","1",180,0,"no_overlap",NA,NA,"APOLD1",-5565
"chr12",12871300,12875300,4001,"+","chr12:12866646-12879955",0,"ZBTB1Peaks.bed","giID67","chr12:12866646-12879955","1",180,0,"no_overlap",NA,NA,"CDKN1B",3242
"chr12",26667372,26671372,4001,"+","chr12:26668582-26670163",0,"ZBTB1Peaks.bed","giID72","chr12:26668582-26670163","1",240,0,"no_overlap",NA,NA,"ITPR2",316759
"chr12",26667372,26671372,4001,"+","chr12:26668582-26670163",0,"ZBTB1Peaks.bed","giID72","chr12:26668582-26670163","1",240,0,"no_overlap",NA,NA,"SSPN",320943
"chr12",31741473,31745473,4001,"+","chr12:31742167-31744780",0,"ZBTB1Peaks.bed","giID70","chr12:31742167-31744780","1",321,0,"no_overlap",NA,NA,"DENND5B",558
"chr12",32180484,32184484,4001,"+","chr12:32181597-32183372",0,"ZBTB1Peaks.bed","giID61","chr12:32181597-32183372","2",548,1,"ProximalPeaks","chr12:32183032-32184644",0,"H3F3C",-237309
"chr12",32180484,32184484,4001,"+","chr12:32181597-32183372",0,"ZBTB1Peaks.bed","giID61","chr12:32181597-32183372","2",548,1,"ProximalPeaks","chr12:32183032-32184644",0,"BICD1",-77679
"chr12",42536528,42540528,4001,"+","chr12:42537368-42539688",0,"ZBTB1Peaks.bed","giID58","chr12:42537368-42539688","1",312,0,"no_overlap",NA,NA,"GXYLT1",153
"chr12",48165051,48169051,4001,"+","chr12:48166084-48168018",0,"ZBTB1Peaks.bed","giID68","chr12:48166084-48168018","1",88,0,"no_overlap",NA,NA,"SLC48A1",60
"chr12",53083177,53087177,4001,"+","chr12:53084252-53086103",0,"ZBTB1Peaks.bed","giID65","chr12:53084252-53086103","1",83,0,"no_overlap",NA,NA,"KRT1",-10986
"chr12",53083177,53087177,4001,"+","chr12:53084252-53086103",0,"ZBTB1Peaks.bed","giID65","chr12:53084252-53086103","1",83,0,"no_overlap",NA,NA,"KRT77",12070
"chr12",53182202,53186202,4001,"+","chr12:53183549-53184856",0,"ZBTB1Peaks.bed","giID62","chr12:53183549-53184856","1",150,0,"no_overlap",NA,NA,"KRT76",-13073
"chr12",53182202,53186202,4001,"+","chr12:53183549-53184856",0,"ZBTB1Peaks.bed","giID62","chr12:53183549-53184856","1",150,0,"no_overlap",NA,NA,"KRT3",5699
"chr12",90125836,90129836,4001,"+","chr12:90127076-90128596",0,"ZBTB1Peaks.bed","giID63","chr12:90127076-90128596","2",553,1,"ProximalPeaks","chr12:90126790-90128651",0,"ATP2B1",-25228
"chr12",94243488,94247488,4001,"+","chr12:94244862-94246114",0,"ZBTB1Peaks.bed","giID71","chr12:94244862-94246114","1",294,0,"no_overlap",NA,NA,"PLXNC1",-297011
"chr12",94243488,94247488,4001,"+","chr12:94244862-94246114",0,"ZBTB1Peaks.bed","giID71","chr12:94244862-94246114","1",294,0,"no_overlap",NA,NA,"CRADD",173995
"chr12",96586676,96590676,4001,"+","chr12:96587084-96590269",0,"ZBTB1Peaks.bed","giID60","chr12:96587084-96590269","1",308,0,"no_overlap",NA,NA,"ELK3",516
"chr12",98380949,98384949,4001,"+","chr12:98381426-98384473",0,"ZBTB1Peaks.bed","giID55","chr12:98381426-98384473","1",440,0,"no_overlap",NA,NA,"TMPO",-526459
"chr12",105079843,105083843,4001,"+","chr12:105080837-105082850",0,"ZBTB1Peaks.bed","giID53","chr12:105080837-105082850","1",118,1,"ProximalPeaks","chr12:105080754-105082605",0,"CHST11",231092
"chr12",105079843,105083843,4001,"+","chr12:105080837-105082850",0,"ZBTB1Peaks.bed","giID53","chr12:105080837-105082850","1",118,1,"ProximalPeaks","chr12:105080754-105082605",0,"SLC41A2",240590
"chr12",106639778,106643778,4001,"+","chr12:106641020-106642536",0,"ZBTB1Peaks.bed","giID51","chr12:106641020-106642536","1",26,0,"no_overlap",NA,NA,"CKAP4",-12
"chr12",108997873,109001873,4001,"+","chr12:108998977-109000770",0,"ZBTB1Peaks.bed","giID59","chr12:108998977-109000770","1",492,0,"no_overlap",NA,NA,"TMEM119",-7973
"chr12",108997873,109001873,4001,"+","chr12:108998977-109000770",0,"ZBTB1Peaks.bed","giID59","chr12:108998977-109000770","1",492,0,"no_overlap",NA,NA,"SELPLG",25981
"chr12",109746026,109750026,4001,"+","chr12:109746955-109749097",0,"ZBTB1Peaks.bed","giID54","chr12:109746955-109749097","1",20,0,"no_overlap",NA,NA,"FOXN4",-1001
"chr12",125233183,125237183,4001,"+","chr12:125234312-125236055",0,"ZBTB1Peaks.bed","giID57","chr12:125234312-125236055","1",179,0,"no_overlap",NA,NA,"NCOR2",-255385
"chr12",125233183,125237183,4001,"+","chr12:125234312-125236055",0,"ZBTB1Peaks.bed","giID57","chr12:125234312-125236055","1",179,0,"no_overlap",NA,NA,"SCARB1",113210
"chr12",132902288,132906288,4001,"+","chr12:132903483-132905093",0,"ZBTB1Peaks.bed","giID64","chr12:132903483-132905093","1",51,1,"ProximalPeaks","chr12:132903972-132904973",0,"GALNT9",-213715
"chr12",132902288,132906288,4001,"+","chr12:132903483-132905093",0,"ZBTB1Peaks.bed","giID64","chr12:132903483-132905093","1",51,1,"ProximalPeaks","chr12:132903972-132904973",0,"FBRSL1",-161849
"chr12",133063738,133067738,4001,"+","chr12:133064642-133066834",0,"ZBTB1Peaks.bed","giID73","chr12:133064642-133066834","1",412,0,"no_overlap",NA,NA,"FBRSL1",-399
"chr13",20174203,20178203,4001,"+","chr13:20175564-20176842",0,"ZBTB1Peaks.bed","giID90","chr13:20175564-20176842","1",313,0,"no_overlap",NA,NA,"TPTE2",-98784
"chr13",20174203,20178203,4001,"+","chr13:20175564-20176842",0,"ZBTB1Peaks.bed","giID90","chr13:20175564-20176842","1",313,0,"no_overlap",NA,NA,"MPHOSPH8",-31618
"chr13",25253173,25257173,4001,"+","chr13:25253976-25256370",0,"ZBTB1Peaks.bed","giID84","chr13:25253976-25256370","1",66,0,"no_overlap",NA,NA,"ATP12A",624
"chr13",28013483,28017483,4001,"+","chr13:28013497-28017470",0,"ZBTB1Peaks.bed","giID85","chr13:28013497-28017470","1",535,1,"ProximalPeaks","chr13:28015467-28017164",0,"MTIF3",9218
"chr13",28013483,28017483,4001,"+","chr13:28013497-28017470",0,"ZBTB1Peaks.bed","giID85","chr13:28013497-28017470","1",535,1,"ProximalPeaks","chr13:28015467-28017164",0,"GTF3A",16802
"chr13",30994551,30998551,4001,"+","chr13:30995681-30997422",0,"ZBTB1Peaks.bed","giID89","chr13:30995681-30997422","1",406,0,"no_overlap",NA,NA,"KATNAL1",-114930
"chr13",30994551,30998551,4001,"+","chr13:30995681-30997422",0,"ZBTB1Peaks.bed","giID89","chr13:30995681-30997422","1",406,0,"no_overlap",NA,NA,"HMGB1",195183
"chr13",36530193,36534193,4001,"+","chr13:36531382-36533005",0,"ZBTB1Peaks.bed","giID83","chr13:36531382-36533005","1",38,0,"no_overlap",NA,NA,"MAB21L1",-481361
"chr13",36530193,36534193,4001,"+","chr13:36531382-36533005",0,"ZBTB1Peaks.bed","giID83","chr13:36531382-36533005","1",38,0,"no_overlap",NA,NA,"DCLK1",173250
"chr13",49069310,49073310,4001,"+","chr13:49070674-49071946",0,"ZBTB1Peaks.bed","giID79","chr13:49070674-49071946","1",255,0,"no_overlap",NA,NA,"LPAR6",-52470
"chr13",49069310,49073310,4001,"+","chr13:49070674-49071946",0,"ZBTB1Peaks.bed","giID79","chr13:49070674-49071946","1",255,0,"no_overlap",NA,NA,"RCBTB2",36059
"chr13",50892058,50896058,4001,"+","chr13:50893192-50894924",0,"ZBTB1Peaks.bed","giID82","chr13:50893192-50894924","1",187,0,"no_overlap",NA,NA,"RNASEH2B",-589756
"chr13",50892058,50896058,4001,"+","chr13:50893192-50894924",0,"ZBTB1Peaks.bed","giID82","chr13:50893192-50894924","1",187,0,"no_overlap",NA,NA,"DLEU1",237751
"chr13",53027685,53031685,4001,"+","chr13:53028659-53030712",0,"ZBTB1Peaks.bed","giID78","chr13:53028659-53030712","1",501,0,"no_overlap",NA,NA,"VPS36",-4928
"chr13",53027685,53031685,4001,"+","chr13:53028659-53030712",0,"ZBTB1Peaks.bed","giID78","chr13:53028659-53030712","1",501,0,"no_overlap",NA,NA,"CKAP2",83
"chr13",77898712,77902712,4001,"+","chr13:77896626-77904798",0,"ZBTB1Peaks.bed","giID75","chr13:77896626-77904798","1",493,0,"no_overlap",NA,NA,"MYCBP2",102
"chr13",80053507,80057507,4001,"+","chr13:80054546-80056469",0,"ZBTB1Peaks.bed","giID77","chr13:80054546-80056469","1",467,0,"no_overlap",NA,NA,"NDFIP2",220
"chr13",80387590,80391590,4001,"+","chr13:80388825-80390356",0,"ZBTB1Peaks.bed","giID87","chr13:80388825-80390356","1",237,0,"no_overlap",NA,NA,"NDFIP2",334303
"chr13",80387590,80391590,4001,"+","chr13:80388825-80390356",0,"ZBTB1Peaks.bed","giID87","chr13:80388825-80390356","1",237,0,"no_overlap",NA,NA,"SPRY2",524204
"chr13",91707976,91711976,4001,"+","chr13:91709128-91710825",0,"ZBTB1Peaks.bed","giID92","chr13:91709128-91710825","1",168,0,"no_overlap",NA,NA,"GPC5",-340953
"chr13",100619752,100623752,4001,"+","chr13:100619628-100623876",0,"ZBTB1Peaks.bed","giID81","chr13:100619628-100623876","1",52,0,"no_overlap",NA,NA,"ZIC5",2411
"chr13",100619752,100623752,4001,"+","chr13:100619628-100623876",0,"ZBTB1Peaks.bed","giID81","chr13:100619628-100623876","1",52,0,"no_overlap",NA,NA,"CLYBL",362829
"chr13",110788616,110792616,4001,"+","chr13:110789580-110791653",0,"ZBTB1Peaks.bed","giID76","chr13:110789580-110791653","1",441,0,"no_overlap",NA,NA,"IRS2",-351701
"chr13",110788616,110792616,4001,"+","chr13:110789580-110791653",0,"ZBTB1Peaks.bed","giID76","chr13:110789580-110791653","1",441,0,"no_overlap",NA,NA,"COL4A1",168880
"chr13",113525564,113529564,4001,"+","chr13:113526647-113528481",0,"ZBTB1Peaks.bed","giID74","chr13:113526647-113528481","1",402,1,"ProximalPeaks","chr13:113527090-113528347",0,"MCF2L",-95971
"chr13",113525564,113529564,4001,"+","chr13:113526647-113528481",0,"ZBTB1Peaks.bed","giID74","chr13:113526647-113528481","1",402,1,"ProximalPeaks","chr13:113527090-113528347",0,"ATP11A",182921
"chr13",113938669,113942669,4001,"+","chr13:113939898-113941441",0,"ZBTB1Peaks.bed","giID91","chr13:113939898-113941441","1",512,0,"no_overlap",NA,NA,"LAMP1",-10887
"chr13",113938669,113942669,4001,"+","chr13:113939898-113941441",0,"ZBTB1Peaks.bed","giID91","chr13:113939898-113941441","1",512,0,"no_overlap",NA,NA,"CUL4A",76811
"chr13",114510192,114514192,4001,"+","chr13:114511043-114513341",0,"ZBTB1Peaks.bed","giID88","chr13:114511043-114513341","1",525,0,"no_overlap",NA,NA,"TMEM255B",49976
"chr13",114510192,114514192,4001,"+","chr13:114511043-114513341",0,"ZBTB1Peaks.bed","giID88","chr13:114511043-114513341","1",525,0,"no_overlap",NA,NA,"GAS6",54848
"chr13",114601024,114605024,4001,"+","chr13:114602396-114603652",0,"ZBTB1Peaks.bed","giID80","chr13:114602396-114603652","1",63,0,"no_overlap",NA,NA,"GAS6",-35984
"chr13",114601024,114605024,4001,"+","chr13:114602396-114603652",0,"ZBTB1Peaks.bed","giID80","chr13:114602396-114603652","1",63,0,"no_overlap",NA,NA,"RASA3",295062
"chr13",115027430,115031430,4001,"+","chr13:115028797-115030064",0,"ZBTB1Peaks.bed","giID86","chr13:115028797-115030064","1",478,0,"no_overlap",NA,NA,"UPF3A",-17629
"chr13",115027430,115031430,4001,"+","chr13:115028797-115030064",0,"ZBTB1Peaks.bed","giID86","chr13:115028797-115030064","1",478,0,"no_overlap",NA,NA,"CDC16",29068
"chr14",31675657,31679657,4001,"+","chr14:31675471-31679844",0,"ZBTB1Peaks.bed","giID573","chr14:31675471-31679844","1",257,1,"ProximalPeaks","chr14:31676832-31678092",0,"HECTD1",-968
"chr14",53617575,53621575,4001,"+","chr14:53618278-53620873",0,"ZBTB1Peaks.bed","giID567","chr14:53618278-53620873","1",364,0,"no_overlap",NA,NA,"DDHD1",241
"chr14",56111175,56115175,4001,"+","chr14:56112355-56113996",0,"ZBTB1Peaks.bed","giID568","chr14:56112355-56113996","1",144,0,"no_overlap",NA,NA,"PELI2",-471918
"chr14",56111175,56115175,4001,"+","chr14:56112355-56113996",0,"ZBTB1Peaks.bed","giID568","chr14:56112355-56113996","1",144,0,"no_overlap",NA,NA,"KTN1",66140
"chr14",62896927,62900927,4001,"+","chr14:62898160-62899694",0,"ZBTB1Peaks.bed","giID575","chr14:62898160-62899694","1",139,0,"no_overlap",NA,NA,"SYT16",436386
"chr14",62896927,62900927,4001,"+","chr14:62898160-62899694",0,"ZBTB1Peaks.bed","giID575","chr14:62898160-62899694","1",139,0,"no_overlap",NA,NA,"KCNH5",613246
"chr14",70231953,70235953,4001,"+","chr14:70232578-70235328",0,"ZBTB1Peaks.bed","giID572","chr14:70232578-70235328","1",117,0,"no_overlap",NA,NA,"SLC10A1",30053
"chr14",70231953,70235953,4001,"+","chr14:70232578-70235328",0,"ZBTB1Peaks.bed","giID572","chr14:70232578-70235328","1",117,0,"no_overlap",NA,NA,"SRSF5",40336
"chr14",81179071,81183071,4001,"+","chr14:81180073-81182069",0,"ZBTB1Peaks.bed","giID570","chr14:81180073-81182069","1",16,1,"ProximalPeaks","chr14:81179964-81181738",0,"DIO2",-503228
"chr14",81179071,81183071,4001,"+","chr14:81180073-81182069",0,"ZBTB1Peaks.bed","giID570","chr14:81180073-81182069","1",16,1,"ProximalPeaks","chr14:81179964-81181738",0,"CEP128",227058
"chr14",84990153,84994153,4001,"+","chr14:84991225-84993082",0,"ZBTB1Peaks.bed","giID566","chr14:84991225-84993082","1",129,0,"no_overlap",NA,NA,NA,NA
"chr14",94349611,94353611,4001,"+","chr14:94350966-94352257",0,"ZBTB1Peaks.bed","giID574","chr14:94350966-94352257","2",556,1,"ProximalPeaks","chr14:94350971-94352245",0,"PRIMA1",-96784
"chr14",94349611,94353611,4001,"+","chr14:94350966-94352257",0,"ZBTB1Peaks.bed","giID574","chr14:94350966-94352257","2",556,1,"ProximalPeaks","chr14:94350971-94352245",0,"ASB2",91526
"chr14",100703437,100707437,4001,"+","chr14:100703499-100707375",0,"ZBTB1Peaks.bed","giID565","chr14:100703499-100707375","1",470,0,"no_overlap",NA,NA,"YY1",115
"chr14",101710232,101714232,4001,"+","chr14:101710986-101713478",0,"ZBTB1Peaks.bed","giID571","chr14:101710986-101713478","1",68,0,"no_overlap",NA,NA,"RTL1",-361048
"chr14",101710232,101714232,4001,"+","chr14:101710986-101713478",0,"ZBTB1Peaks.bed","giID571","chr14:101710986-101713478","1",68,0,"no_overlap",NA,NA,"DIO3",-315456
"chr14",103413958,103417958,4001,"+","chr14:103415201-103416715",0,"ZBTB1Peaks.bed","giID564","chr14:103415201-103416715","1",287,0,"no_overlap",NA,NA,"AMN",26965
"chr14",103413958,103417958,4001,"+","chr14:103415201-103416715",0,"ZBTB1Peaks.bed","giID564","chr14:103415201-103416715","1",287,0,"no_overlap",NA,NA,"CDC42BPB",107841
"chr14",106265625,106269625,4001,"+","chr14:106266856-106268394",0,"ZBTB1Peaks.bed","giID569","chr14:106266856-106268394","1",345,0,"no_overlap",NA,NA,"TMEM121",274685
"chr15",20136723,20140723,4001,"+","chr15:20137879-20139567",0,"ZBTB1Peaks.bed","giID541","chr15:20137879-20139567","1",134,0,"no_overlap",NA,NA,NA,NA
"chr15",23113316,23117316,4001,"+","chr15:23114510-23116122",0,"ZBTB1Peaks.bed","giID527","chr15:23114510-23116122","1",49,1,"ProximalPeaks","chr15:23115043-23116044",0,"GOLGA8I",-139926
"chr15",23113316,23117316,4001,"+","chr15:23114510-23116122",0,"ZBTB1Peaks.bed","giID527","chr15:23114510-23116122","1",49,1,"ProximalPeaks","chr15:23115043-23116044",0,"NIPA1",-28880
"chr15",29075651,29079651,4001,"+","chr15:29076891-29078412",0,"ZBTB1Peaks.bed","giID536","chr15:29076891-29078412","1",33,0,"no_overlap",NA,NA,"GOLGA8M",-120182
"chr15",29075651,29079651,4001,"+","chr15:29076891-29078412",0,"ZBTB1Peaks.bed","giID536","chr15:29076891-29078412","1",33,0,"no_overlap",NA,NA,"APBA2",-53469
"chr15",31617455,31621455,4001,"+","chr15:31617487-31621423",0,"ZBTB1Peaks.bed","giID540","chr15:31617487-31621423","1",343,0,"no_overlap",NA,NA,"KLF13",397
"chr15",34873534,34877534,4001,"+","chr15:34874222-34876846",0,"ZBTB1Peaks.bed","giID531","chr15:34874222-34876846","1",523,0,"no_overlap",NA,NA,"GOLGA8B",237
"chr15",41778182,41782182,4001,"+","chr15:41779418-41780947",0,"ZBTB1Peaks.bed","giID535","chr15:41779418-41780947","1",442,0,"no_overlap",NA,NA,"ITPKA",-5891
"chr15",41778182,41782182,4001,"+","chr15:41779418-41780947",0,"ZBTB1Peaks.bed","giID535","chr15:41779418-41780947","1",442,0,"no_overlap",NA,NA,"RTF1",70880
"chr15",63891460,63895460,4001,"+","chr15:63892206-63894715",0,"ZBTB1Peaks.bed","giID528","chr15:63892206-63894715","1",47,0,"no_overlap",NA,NA,"FBXL22",3908
"chr15",63891460,63895460,4001,"+","chr15:63892206-63894715",0,"ZBTB1Peaks.bed","giID528","chr15:63892206-63894715","1",47,0,"no_overlap",NA,NA,"HERC1",232627
"chr15",65242930,65246930,4001,"+","chr15:65242039-65247822",0,"ZBTB1Peaks.bed","giID526","chr15:65242039-65247822","1",204,0,"no_overlap",NA,NA,"SPG21",37344
"chr15",65242930,65246930,4001,"+","chr15:65242039-65247822",0,"ZBTB1Peaks.bed","giID526","chr15:65242039-65247822","1",204,0,"no_overlap",NA,NA,"ANKDD1A",40829
"chr15",74339025,74343025,4001,"+","chr15:74340270-74341781",0,"ZBTB1Peaks.bed","giID530","chr15:74340270-74341781","1",310,0,"no_overlap",NA,NA,"GOLGA6A",33866
"chr15",74339025,74343025,4001,"+","chr15:74340270-74341781",0,"ZBTB1Peaks.bed","giID530","chr15:74340270-74341781","1",310,0,"no_overlap",NA,NA,"PML",53967
"chr15",74723960,74727960,4001,"+","chr15:74725115-74726805",0,"ZBTB1Peaks.bed","giID537","chr15:74725115-74726805","1",119,0,"no_overlap",NA,NA,"SEMA7A",848
"chr15",79349750,79353750,4001,"+","chr15:79351106-79352395",0,"ZBTB1Peaks.bed","giID538","chr15:79351106-79352395","1",404,0,"no_overlap",NA,NA,"CTSH",-114317
"chr15",79349750,79353750,4001,"+","chr15:79351106-79352395",0,"ZBTB1Peaks.bed","giID538","chr15:79351106-79352395","1",404,0,"no_overlap",NA,NA,"RASGRF1",31365
"chr15",82957348,82961348,4001,"+","chr15:82958843-82959854",0,"ZBTB1Peaks.bed","giID539","chr15:82958843-82959854","1",238,0,"no_overlap",NA,NA,"GOLGA6L18",-20191
"chr15",82957348,82961348,4001,"+","chr15:82958843-82959854",0,"ZBTB1Peaks.bed","giID539","chr15:82958843-82959854","1",238,0,"no_overlap",NA,NA,"GOLGA6L19",58850
"chr15",87698289,87702289,4001,"+","chr15:87699262-87701317",0,"ZBTB1Peaks.bed","giID532","chr15:87699262-87701317","1",236,0,"no_overlap",NA,NA,NA,NA
"chr15",89873972,89877972,4001,"+","chr15:89872096-89879849",0,"ZBTB1Peaks.bed","giID533","chr15:89872096-89879849","1",163,1,"ProximalPeaks","chr15:89877909-89878950",0,"POLG",2106
"chr15",89873972,89877972,4001,"+","chr15:89872096-89879849",0,"ZBTB1Peaks.bed","giID533","chr15:89872096-89879849","1",163,1,"ProximalPeaks","chr15:89877909-89878950",0,"FANCI",88774
"chr15",93197131,93201131,4001,"+","chr15:93197955-93200308",0,"ZBTB1Peaks.bed","giID529","chr15:93197955-93200308","1",462,0,"no_overlap",NA,NA,"FAM174B",57
"chr15",99644824,99648824,4001,"+","chr15:99644738-99648911",0,"ZBTB1Peaks.bed","giID534","chr15:99644738-99648911","1",258,0,"no_overlap",NA,NA,"SYNM",1538
"chr15",99644824,99648824,4001,"+","chr15:99644738-99648911",0,"ZBTB1Peaks.bed","giID534","chr15:99644738-99648911","1",258,0,"no_overlap",NA,NA,"TTC23",142939
"chr16",373107,377107,4001,"+","chr16:374232-375982",0,"ZBTB1Peaks.bed","giID323","chr16:374232-375982","1",537,0,"no_overlap",NA,NA,"AXIN1",27552
"chr16",373107,377107,4001,"+","chr16:374232-375982",0,"ZBTB1Peaks.bed","giID323","chr16:374232-375982","1",537,0,"no_overlap",NA,NA,"PDIA2",41955
"chr16",1115735,1119735,4001,"+","chr16:1116944-1118527",0,"ZBTB1Peaks.bed","giID314","chr16:1116944-1118527","1",459,0,"no_overlap",NA,NA,"SSTR5",-11046
"chr16",1115735,1119735,4001,"+","chr16:1116944-1118527",0,"ZBTB1Peaks.bed","giID314","chr16:1116944-1118527","1",459,0,"no_overlap",NA,NA,"SOX8",85927
"chr16",1726283,1730283,4001,"+","chr16:1727490-1729076",0,"ZBTB1Peaks.bed","giID321","chr16:1727490-1729076","1",481,0,"no_overlap",NA,NA,"HN1L",26
"chr16",1839643,1843643,4001,"+","chr16:1841010-1842276",0,"ZBTB1Peaks.bed","giID320","chr16:1841010-1842276","1",71,0,"no_overlap",NA,NA,"IGFALS",2090
"chr16",1839643,1843643,4001,"+","chr16:1841010-1842276",0,"ZBTB1Peaks.bed","giID320","chr16:1841010-1842276","1",71,0,"no_overlap",NA,NA,"NUBP2",8741
"chr16",14721958,14725958,4001,"+","chr16:14722850-14725066",0,"ZBTB1Peaks.bed","giID316","chr16:14722850-14725066","1",46,1,"ProximalPeaks","chr16:14723439-14724985",0,"BFAR",-2714
"chr16",14721958,14725958,4001,"+","chr16:14722850-14725066",0,"ZBTB1Peaks.bed","giID316","chr16:14722850-14725066","1",46,1,"ProximalPeaks","chr16:14723439-14724985",0,"PARN",166
"chr16",16742707,16746707,4001,"+","chr16:16744191-16745224",0,"ZBTB1Peaks.bed","giID328","chr16:16744191-16745224","1",499,0,"no_overlap",NA,NA,"NPIPA7",271795
"chr16",16742707,16746707,4001,"+","chr16:16744191-16745224",0,"ZBTB1Peaks.bed","giID328","chr16:16744191-16745224","1",499,0,"no_overlap",NA,NA,"XYLT1",820031
"chr16",23991268,23995268,4001,"+","chr16:23992324-23994213",0,"ZBTB1Peaks.bed","giID329","chr16:23992324-23994213","1",171,0,"no_overlap",NA,NA,"CACNG3",-273606
"chr16",23991268,23995268,4001,"+","chr16:23992324-23994213",0,"ZBTB1Peaks.bed","giID329","chr16:23992324-23994213","1",171,0,"no_overlap",NA,NA,"PRKCB",145923
"chr16",24739110,24743110,4001,"+","chr16:24739837-24742383",0,"ZBTB1Peaks.bed","giID315","chr16:24739837-24742383","1",36,0,"no_overlap",NA,NA,"TNRC6A",76
"chr16",30468230,30472230,4001,"+","chr16:30469310-30471151",0,"ZBTB1Peaks.bed","giID318","chr16:30469310-30471151","1",496,0,"no_overlap",NA,NA,"ITGAL",-13749
"chr16",30468230,30472230,4001,"+","chr16:30469310-30471151",0,"ZBTB1Peaks.bed","giID318","chr16:30469310-30471151","1",496,0,"no_overlap",NA,NA,"SEPHS2",-13182
"chr16",32831589,32835589,4001,"+","chr16:32832651-32834528",0,"ZBTB1Peaks.bed","giID326","chr16:32832651-32834528","1",161,0,"no_overlap",NA,NA,"TP53TG3C",-371391
"chr16",32831589,32835589,4001,"+","chr16:32832651-32834528",0,"ZBTB1Peaks.bed","giID326","chr16:32832651-32834528","1",161,0,"no_overlap",NA,NA,"TP53TG3",-145536
"chr16",33058350,33062350,4001,"+","chr16:33059724-33060976",0,"ZBTB1Peaks.bed","giID325","chr16:33059724-33060976","1",212,0,"no_overlap",NA,NA,"TP53TG3",-372297
"chr16",33058350,33062350,4001,"+","chr16:33059724-33060976",0,"ZBTB1Peaks.bed","giID325","chr16:33059724-33060976","1",212,0,"no_overlap",NA,NA,"TP53TG3C",-144630
"chr16",56551877,56555877,4001,"+","chr16:56553024-56554731",0,"ZBTB1Peaks.bed","giID312","chr16:56553024-56554731","1",381,0,"no_overlap",NA,NA,"BBS2",318
"chr16",71916172,71920172,4001,"+","chr16:71917160-71919185",0,"ZBTB1Peaks.bed","giID322","chr16:71917160-71919185","1",34,1,"ProximalPeaks","chr16:71918626-71919879",0,"ZNF821",-122
"chr16",84980862,84984862,4001,"+","chr16:84982041-84983684",0,"ZBTB1Peaks.bed","giID317","chr16:84982041-84983684","1",299,0,"no_overlap",NA,NA,"ZDHHC7",62246
"chr16",84980862,84984862,4001,"+","chr16:84982041-84983684",0,"ZBTB1Peaks.bed","giID317","chr16:84982041-84983684","1",299,0,"no_overlap",NA,NA,"CRISPLD2",129272
"chr16",85480197,85484197,4001,"+","chr16:85478229-85486166",0,"ZBTB1Peaks.bed","giID313","chr16:85478229-85486166","1",55,1,"ProximalPeaks","chr16:85481533-85482534",0,"FAM92B",-336083
"chr16",85480197,85484197,4001,"+","chr16:85478229-85486166",0,"ZBTB1Peaks.bed","giID313","chr16:85478229-85486166","1",55,1,"ProximalPeaks","chr16:85481533-85482534",0,"GSE1",-164625
